loan_number,installment_no,amount,paid_date,payment_method,currency,exchange_rate,reference_number,note
000983,3-2023,60.97,2023-03-27,ABA,USD,1,0009831,
000481,3-2023,137.43,2023-03-27,WING,USD,1,0004814,
002111,3-2023,155,2023-03-27,ABA,USD,1,0021112,
002112,3-2023,136.4,2023-03-27,ABA,USD,1,0021122,
002109,3-2023,145.8,2023-03-27,ABA,USD,1,0021092,
000173,3-2023,54.77,2023-03-27,Cash,USD,1,0001736,
000497,3-2023,28.93,2023-03-27,ABA,USD,1,0004973,
000613,3-2023,151.2,2023-03-27,Cash,USD,1,0006131,
000987,3-2023,50.63,2023-03-27,Cash,USD,1,0009871,
000968,3-2023,68.15,2023-03-28,ABA,USD,1,0009681,
000361,3-2023,349.8,2023-03-28,ABA,USD,1,0003613,
000365,3-2023,45.47,2023-03-28,WING,USD,1,0003653,
000479,3-2023,82.67,2023-03-28,ABA,USD,1,0004794,
000483,3-2023,85.77,2023-03-28,WING,USD,1,0004834,
002105,3-2023,118.83,2023-03-28,WING,USD,1,0021052,
000174,3-2023,20,2023-03-28,ABA,USD,1,0001748,
000495,3-2023,81.63,2023-03-28,ABA,USD,1,0004953,
000510,3-2023,84.48,2023-03-28,ABA,USD,1,0005105,
002101,3-2023,27.4,2023-03-28,ABA,USD,1,0021012,
000165,3-2023,128.76,2023-03-28,Cash,USD,1,0001657,
002102,3-2023,148,2023-03-28,WING,USD,1,0021022,
000476,3-2023,14.2,2023-03-28,WING,USD,1,0004763,បង់ការសិន
000446,3-2023,174.72,2023-03-28,ACELEDA,USD,1,0004463,
002108,3-2023,74.67,2023-03-29,ACELEDA,USD,1,0021082,
000497,3-2023,69.99,2023-03-29,ABA,USD,1,0004974,
002118,3-2023,69.07,2023-03-29,Cash,USD,1,0021182,
000512,3-2023,81.63,2023-03-29,"TRUE MONEY",USD,1,0005125,
000383,3-2023,140,2023-03-29,ABA,USD,1,0003833,
000405,3-2023,100.23,2023-03-29,ABA,USD,1,0004054,
000486,3-2023,72,2023-03-30,WING,USD,1,0004864,
000370,3-2023,56.83,2023-03-30,ABA,USD,1,0003703,
002094,3-2023,61.79,2023-03-30,ABA,USD,1,0020943,
000450,3-2023,127.5,2023-03-30,Cash,USD,1,0004504,"លើកលែងការប្រាក់ ៣ ខែ"
000473,3-2023,18.8,2023-03-30,ABA,USD,1,0004734,បង់ការប្រាក់សិន
000364,3-2023,46.5,2023-03-30,ABA,USD,1,0003643,
000488,3-2023,51.67,2023-03-30,ABA,USD,1,0004884,
000359,3-2023,83.65,2023-03-30,WING,USD,1,0003593,
000505,3-2023,142.39,2023-03-30,Cash,USD,1,0005055,
001043,3-2023,60.97,2023-03-30,Cash,USD,1,0010435,
000344,3-2023,44.43,2023-03-30,ABA,USD,1,0003446,
000641,3-2023,739,2023-03-30,Cash,USD,1,0006411,"កាត់ខាត $20 ពេលទិញចូល"
000353,3-2023,289.33,2023-03-31,ABA,USD,1,0003533,
002121,3-2023,102.95,2023-03-31,ABA,USD,1,0021212,
000369,3-2023,56.83,2023-03-31,ABA,USD,1,0003693,
000485,3-2023,85.77,2023-03-31,WING,USD,1,0004854,
000989,3-2023,85.87,2023-03-31,ACELEDA,USD,1,0009891,
000524,3-2023,109.53,2023-03-31,ABA,USD,1,0005245,
000470,3-2023,151.9,2023-03-31,WING,USD,1,0004705,
000378,3-2023,143.63,2023-03-31,ABA,USD,1,0003783,
000514,6-2023,144.55,2023-06-01,ABA,USD,1,0005145,
000515,3-2023,49.6,2023-03-31,ABA,USD,1,0005155,
000407,3-2023,73.37,2023-03-31,ACELEDA,USD,1,0004074,
000368,3-2023,67.17,2023-03-31,ABA,USD,1,0003683,
000490,3-2023,89.9,2023-03-31,ABA,USD,1,0004904,
000995,3-2023,144.46,2023-03-31,ABA,USD,1,0009951,
000997,4-2023,63.03,2023-04-01,ABA,USD,1,0009973,
000529,4-2023,110,2023-04-01,ABA,USD,1,0005295,
000384,4-2023,163.27,2023-04-01,ABA,USD,1,0003843,
000372,4-2023,289.33,2023-04-01,Cash,USD,1,0003723,
000183,4-2023,108.5,2023-04-01,ABA,USD,1,0001836,
000381,4-2023,105.7,2023-04-01,ABA,USD,1,0003813,
002089,4-2023,80,2023-04-01,WING,USD,1,0020892,
000525,4-2023,88.87,2023-04-01,ABA,USD,1,0005255,
000393,4-2023,110.13,2023-04-01,Cash,USD,1,0003933,
000409,4-2023,30,2023-04-01,ABA,USD,1,0004094,
001492,4-2023,107.3,2023-04-01,ABA,USD,1,0014926,
000638,4-2023,140.33,2023-04-01,ABA,USD,1,0006381,
000994,4-2023,51.67,2023-04-01,WING,USD,1,0009941,
000415,4-2023,86,2023-04-01,ABA,USD,1,0004154,
002091,4-2023,117.03,2023-04-01,ABA,USD,1,0020912,
000644,4-2023,55,2023-04-01,Cash,USD,1,0006441,
000390,4-2023,57.87,2023-04-01,Cash,USD,1,0003903,
000389,4-2023,91.97,2023-04-02,ABA,USD,1,0003893,
000380,4-2023,229.66,2023-04-02,Cash,USD,1,0003803,កាត់អ៊ីវ៉ាន់ចូល
000170,4-2023,65.1,2023-04-02,ABA,USD,1,0001706,
001004,4-2023,91.97,2023-04-02,Cash,USD,1,0010046,
002113,4-2023,63.47,2023-04-02,Cash,USD,1,0021132,
000964,4-2023,50,2023-04-02,Cash,USD,1,0009642,
000377,4-2023,100,2023-04-02,Cash,USD,1,0003774,
000992,4-2023,166.13,2023-04-02,ABA,USD,1,0009921,
000367,4-2023,73.37,2023-04-02,WING,USD,1,0003673,
000410,4-2023,34.1,2023-04-02,ABA,USD,1,0004104,
000376,4-2023,52.7,2023-04-02,ABA,USD,1,0003763,
002100,4-2023,56.83,2023-04-02,ACELEDA,USD,1,0021002,
000993,4-2023,91.97,2023-04-02,Cash,USD,1,0009931,
002123,4-2023,120.9,2023-04-03,ABA,USD,1,0021232,
000999,4-2023,29.97,2023-04-03,ACELEDA,USD,1,0009991,
000457,4-2023,12.8,2023-04-03,ABA,USD,1,0004575,បង់ការប្រាក់សិន
000398,4-2023,69.23,2023-04-03,ABA,USD,1,0003983,
000398,4-2023,55.83,2023-04-03,ABA,USD,1,0003984,"បង់ពីរខែមុន អត់គិតការប្រាក់"
000191,4-2023,94.03,2023-04-03,Cash,USD,1,0001916,
000991,4-2023,97.07,2023-04-03,ABA,USD,1,0009911,
000374,4-2023,63.03,2023-04-03,ABA,USD,1,0003743,
002141,4-2023,50,2023-04-03,Cash,USD,1,0021412,
000366,4-2023,50.63,2023-04-03,ACELEDA,USD,1,0003663,
002116,4-2023,48.57,2023-04-03,ABA,USD,1,0021162,
000531,4-2023,87.45,2023-04-03,ABA,USD,1,0005315,
000978,4-2023,50.63,2023-04-03,ABA,USD,1,0009782,
000499,4-2023,306.8,2023-04-03,ABA,USD,1,0004993,ពិន័យ10$
000522,4-2023,136.68,2023-04-03,ACELEDA,USD,1,0005225,
002115,4-2023,102.67,2023-04-03,ACELEDA,USD,1,0021152,
000413,4-2023,65.1,2023-04-03,ABA,USD,1,0004134,
000528,4-2023,54.77,2023-04-03,ABA,USD,1,0005285,
000185,4-2023,48.57,2023-04-03,Cash,USD,1,0001856,
000391,4-2023,102.66,2023-04-04,ACELEDA,USD,1,0003913,
000974,4-2023,76.88,2023-04-04,ABA,USD,1,0009741,
000327,4-2023,89.93,2023-04-04,ABA,USD,1,0003277,
002127,4-2023,136.27,2023-04-04,ACELEDA,USD,1,0021272,
000394,5-2023,82.8,2023-05-15,ABA,USD,1,0003943,
000386,4-2023,26.13,2023-04-04,WING,USD,1,0003863,
001064,4-2023,60,2023-04-04,ABA,USD,1,0010648,
000357,4-2023,54.77,2023-04-04,ABA,USD,1,0003574,
001009,4-2023,75.43,2023-04-04,Cash,USD,1,0010096,
002085,4-2023,58.73,2023-04-04,Cash,USD,1,0020852,
000996,4-2023,70.2,2023-04-04,Cash,USD,1,0009961,
000491,4-2023,45.63,2023-04-04,Cash,USD,1,0004914,
000395,4-2023,68.82,2023-04-04,"TRUE MONEY",USD,1,0003953,
000454,4-2023,123.23,2023-04-04,ABA,USD,1,0004545,
002063,4-2023,334.14,2023-04-04,ABA,USD,1,0020635,ដកការប្រាក់ព្រោះបង់ផ្ដាច់មុន
002125,4-2023,144.46,2023-04-05,ACELEDA,USD,1,0021252,
000602,4-2023,47.85,2023-04-05,WING,USD,1,0006021,
002128,4-2023,50.63,2023-04-05,ABA,USD,1,0021282,
000186,4-2023,46.5,2023-04-05,ABA,USD,1,0001866,
000399,4-2023,147.47,2023-04-05,Cash,USD,1,0003993,
001094,4-2023,68.75,2023-04-05,ABA,USD,1,0010947,
000435,4-2023,110.57,2023-04-05,ABA,USD,1,0004354,
000460,4-2023,514.08,2023-04-05,Cash,USD,1,0004605,
000998,4-2023,85.77,2023-04-05,ABA,USD,1,0009981,
000678,4-2023,145.6,2023-04-05,ABA,USD,1,0006781,
002124,4-2023,75,2023-04-05,WING,USD,1,0021242,
002087,4-2023,78,2023-04-05,ABA,USD,1,0020873,
000532,4-2023,105.22,2023-04-05,WING,USD,1,0005325,
002139,4-2023,207.2,2023-04-05,ACELEDA,USD,1,0021392,
001001,4-2023,45.47,2023-04-06,ABA,USD,1,0010016,
000605,4-2023,37.72,2023-04-06,ABA,USD,1,0006051,
000954,4-2023,126.93,2023-04-06,ABA,USD,1,0009542,
001000,4-2023,50.63,2023-04-06,ABA,USD,1,0010001,
001044,4-2023,52.7,2023-04-06,Cash,USD,1,0010445,
002114,4-2023,73.4,2023-04-06,ABA,USD,1,0021142,
000382,4-2023,106.43,2023-04-06,ABA,USD,1,0003823,
002055,4-2023,153.97,2023-04-06,WING,USD,1,0020553,
002129,4-2023,53.73,2023-04-06,ABA,USD,1,0021292,
000384,4-2023,395,2023-04-06,ABA,USD,1,0003844,អត់មានកាប្រាក់ទេព្រោះបង់ផ្ដាច់មុន
002137,4-2023,85.77,2023-04-07,ACELEDA,USD,1,0021372,
000962,4-2023,71.05,2023-04-07,Cash,USD,1,0009622,
000601,4-2023,91.97,2023-04-07,ACELEDA,USD,1,0006011,
000606,4-2023,223.63,2023-04-07,ABA,USD,1,0006061,
002057,4-2023,82.67,2023-04-07,ABA,USD,1,0020573,
000626,4-2023,71.05,2023-04-07,ABA,USD,1,0006261,
000538,4-2023,79.57,2023-04-07,ACELEDA,USD,1,0005385,
002119,4-2023,59.45,2023-04-07,ABA,USD,1,0021192,
002143,4-2023,146.53,2023-04-07,ABA,USD,1,0021432,
000611,4-2023,48.57,2023-04-07,Cash,USD,1,0006111,
000620,4-2023,46.5,2023-04-07,ABA,USD,1,0006201,
000615,4-2023,83.7,2023-04-07,ABA,USD,1,0006151,
000601,4-2023,370.85,2023-04-07,Cash,USD,1,0006012,បង់មុនអត់គិតការប្រាក់
002134,4-2023,51.67,2023-04-07,Cash,USD,1,0021342,
000535,4-2023,80.63,2023-04-07,Cash,USD,1,0005355,
001031,4-2023,107.47,2023-04-07,Cash,USD,1,0010316,
002073,4-2023,78.02,2023-04-08,Cash,USD,1,0020733,
000425,4-2023,85.5,2023-04-08,Cash,USD,1,0004254,បង់ផ្ដាច់
000610,4-2023,44.02,2023-04-08,Cash,USD,1,0006101,
002138,4-2023,50.63,2023-04-08,ABA,USD,1,0021382,
002135,4-2023,98.93,2023-04-08,ABA,USD,1,0021352,
002133,4-2023,56.83,2023-04-08,ABA,USD,1,0021332,
002056,4-2023,50.63,2023-04-08,WING,USD,1,0020563,
000397,4-2023,60.97,2023-04-08,WING,USD,1,0003973,
002054,4-2023,91,2023-04-08,WING,USD,1,0020543,
002067,4-2023,102.3,2023-04-08,ABA,USD,1,0020673,
000612,4-2023,123.79,2023-04-08,ABA,USD,1,0006121,
000195,4-2023,97.35,2023-04-08,ABA,USD,1,0001956,
000429,4-2023,426.64,2023-04-08,ABA,USD,1,0004294,
000371,4-2023,184.8,2023-04-09,ABA,USD,1,0003713,
001033,4-2023,35.13,2023-04-09,ABA,USD,1,0010335,
000537,4-2023,59.93,2023-04-09,Cash,USD,1,0005375,
000617,4-2023,77.5,2023-04-09,ABA,USD,1,0006171,
000609,4-2023,47.53,2023-04-09,WING,USD,1,0006091,
000452,4-2023,82.67,2023-04-09,ABA,USD,1,0004525,
000679,4-2023,300,2023-04-09,Cash,USD,1,0006791,
002062,4-2023,96.1,2023-04-09,WING,USD,1,0020623,
002122,4-2023,38.23,2023-04-09,ABA,USD,1,0021222,
000608,4-2023,89.9,2023-04-09,ABA,USD,1,0006081,
001027,4-2023,63.03,2023-04-09,Cash,USD,1,0010276,
000543,4-2023,36.38,2023-04-09,WING,USD,1,0005435,
000607,4-2023,78.4,2023-04-09,ABA,USD,1,0006071,
001019,4-2023,53.73,2023-04-09,ABA,USD,1,0010196,
002068,4-2023,69.07,2023-04-10,Cash,USD,1,0020683,
000618,4-2023,37.2,2023-04-10,WING,USD,1,0006181,
002140,4-2023,96.1,2023-04-10,ABA,USD,1,0021402,
000360,4-2023,50,2023-04-10,ABA,USD,1,0003603,
000604,4-2023,56.83,2023-04-10,WING,USD,1,0006041,
000424,4-2023,56.59,2023-04-10,WING,USD,1,0004244,
002061,4-2023,184.97,2023-04-10,ABA,USD,1,0020613,
000438,4-2023,60.97,2023-04-10,ABA,USD,1,0004384,
000421,4-2023,202.5,2023-04-10,Cash,USD,1,0004214,
001013,4-2023,183.93,2023-04-11,ABA,USD,1,0010136,
000619,4-2023,81.63,2023-04-11,ABA,USD,1,0006191,
002078,4-2023,106.4,2023-04-11,ABA,USD,1,0020783,
000548,4-2023,85.84,2023-04-11,ABA,USD,1,0005485,
000630,4-2023,140.33,2023-04-11,ABA,USD,1,0006301,
000616,4-2023,100,2023-04-11,ABA,USD,1,0006161,
000443,4-2023,81.63,2023-04-11,ABA,USD,1,0004434,
002075,4-2023,121.33,2023-04-11,Cash,USD,1,0020753,
000468,4-2023,119.48,2023-04-11,Cash,USD,1,0004685,
002052,4-2023,55.2,2023-04-11,Cash,USD,1,0020522,"ពិន័យ 5$"
002070,4-2023,77.5,2023-04-11,ABA,USD,1,0020703,
000440,4-2023,54.97,2023-04-11,ABA,USD,1,0004404,
000400,4-2023,86.18,2023-04-11,WING,USD,1,0004003,
000427,4-2023,40.3,2023-04-11,WING,USD,1,0004274,
000423,4-2023,60.97,2023-04-11,ABA,USD,1,0004234,
000624,4-2023,39.27,2023-04-11,WING,USD,1,0006241,
000956,4-2023,75.43,2023-04-11,WING,USD,1,0009562,
001023,4-2023,83.7,2023-04-11,Cash,USD,1,0010236,
000417,4-2023,108.5,2023-04-11,ABA,USD,1,0004174,
000961,4-2023,23.77,2023-04-11,Cash,USD,1,0009612,
000655,4-2023,125.86,2023-04-11,ABA,USD,1,0006551,
000493,4-2023,60.97,2023-04-12,WING,USD,1,0004934,
000404,4-2023,157.33,2023-04-12,ABA,USD,1,0004044,
002142,4-2023,72.33,2023-04-12,ABA,USD,1,0021422,
002072,4-2023,54.77,2023-04-12,ABA,USD,1,0020723,
000439,4-2023,50.63,2023-04-12,ABA,USD,1,0004394,
000603,4-2023,167.72,2023-04-12,ABA,USD,1,0006031,
002147,4-2023,100,2023-04-12,Cash,USD,1,0021472,
002093,4-2023,45.47,2023-04-12,ABA,USD,1,0020933,
002066,4-2023,160.28,2023-04-12,ABA,USD,1,0020663,
002065,4-2023,127.64,2023-04-12,ABA,USD,1,0020653,
000346,4-2023,78,2023-04-12,WING,USD,1,0003467,
000628,4-2023,35.13,2023-04-12,Cash,USD,1,0006281,
000623,4-2023,58.53,2023-04-12,WING,USD,1,0006231,
002148,4-2023,50.63,2023-04-12,WING,USD,1,0021482,
002149,4-2023,38.23,2023-04-12,WING,USD,1,0021492,
000545,4-2023,42.68,2023-04-12,WING,USD,1,0005455,
000458,4-2023,44.43,2023-04-13,ABA,USD,1,0004585,
002071,4-2023,80,2023-04-13,WING,USD,1,0020713,
001014,4-2023,65.1,2023-04-13,ABA,USD,1,0010146,
000634,4-2023,156.86,2023-04-13,ABA,USD,1,0006341,
002146,4-2023,92,2023-04-13,ABA,USD,1,0021462,
000448,4-2023,94.6,2023-04-13,ABA,USD,1,0004484,
000437,4-2023,87.52,2023-04-13,ABA,USD,1,0004374,
001022,4-2023,120.9,2023-04-13,ABA,USD,1,0010226,
000621,4-2023,250,2023-04-13,ACELEDA,USD,1,0006211,
000632,4-2023,123.2,2023-04-13,Cash,USD,1,0006321,
000629,4-2023,119.47,2023-04-13,Cash,USD,1,0006291,
001066,4-2023,76.47,2023-04-18,ACELEDA,USD,1,0010668,
000646,4-2023,128.8,2023-04-18,ACELEDA,USD,1,0006461,
000463,4-2023,49,2023-04-18,ABA,USD,1,0004635,
000636,4-2023,105.85,2023-04-18,ABA,USD,1,0006361,
000625,4-2023,97.13,2023-04-18,ABA,USD,1,0006251,
000953,4-2023,50.63,2023-04-18,WING,USD,1,0009532,
000952,4-2023,164.3,2023-04-18,ABA,USD,1,0009523,
002069,4-2023,72,2023-04-18,ACELEDA,USD,1,0020693,
000637,4-2023,86,2023-04-18,WING,USD,1,0006371,
000444,4-2023,81.63,2023-04-18,ABA,USD,1,0004444,
002096,4-2023,63.8,2023-04-18,Cash,USD,1,0020962,
000967,4-2023,109.27,2023-04-18,ACELEDA,USD,1,0009672,
000464,4-2023,34.1,2023-04-18,ABA,USD,1,0004645,
001032,4-2023,184.97,2023-04-18,ABA,USD,1,0010326,
000631,4-2023,73.37,2023-04-18,ABA,USD,1,0006311,
000445,4-2023,71,2023-04-18,ABA,USD,1,0004454,
001005,4-2023,55.28,2023-04-18,Cash,USD,1,0010056,
000491,4-2023,182.52,2023-04-19,Cash,USD,1,0004915,កាត់ប្រាក់ខែ
000642,4-2023,44.4,2023-04-19,WING,USD,1,0006421,
000963,4-2023,328.16,2023-04-19,ABA,USD,1,0009632,
000420,4-2023,71.3,2023-04-19,ABA,USD,1,0004204,
002054,4-2023,309.4,2023-04-19,Cash,USD,1,0020544,"នៅសល់ $9.40 ដាក់ជំពាក់វិញ ដកឯកសារ តែទុក iCloud នៅដដែល ។"
000965,4-2023,74.17,2023-04-19,Cash,USD,1,0009652,
000684,4-2023,100,2023-04-19,Cash,USD,1,0006841,
000645,4-2023,79.05,2023-04-19,ABA,USD,1,0006451,
000661,4-2023,39.6,2023-04-19,ABA,USD,1,0006611,
000661,4-2023,30,2023-04-19,ABA,USD,1,0006612,ដកកាប្រាក់ព្រោះបងមុនខែ
000461,4-2023,83.41,2023-04-19,ABA,USD,1,0004615,
001026,4-2023,119.87,2023-04-19,ABA,USD,1,0010266,
000471,4-2023,73.43,2023-04-19,Cash,USD,1,0004715,
000604,4-2023,229.15,2023-04-19,Cash,USD,1,0006042,
000496,4-2023,158.32,2023-04-20,ABA,USD,1,0004965,
000472,4-2023,137.67,2023-04-20,ABA,USD,1,0004725,
001034,4-2023,100,2023-04-20,Cash,USD,1,0010346,
002079,4-2023,46.5,2023-04-20,Cash,USD,1,0020793,
000352,4-2023,55.8,2023-04-20,ABA,USD,1,0003524,
000462,4-2023,33.07,2023-04-20,ABA,USD,1,0004625,
002086,4-2023,77.5,2023-04-20,Cash,USD,1,0020863,
000156,4-2023,126.16,2023-04-20,ABA,USD,1,0001567,
001036,4-2023,49.17,2023-04-20,ABA,USD,1,0010366,
002085,4-2023,53.73,2023-04-20,Cash,USD,1,0020853,
002083,4-2023,125.07,2023-04-20,Cash,USD,1,0020833,
000459,4-2023,67.22,2023-04-20,ABA,USD,1,0004595,
002084,4-2023,105.22,2023-04-20,Cash,USD,1,0020843,
000337,4-2023,100,2023-04-20,ABA,USD,1,0003375,
000436,4-2023,60.97,2023-04-21,ABA,USD,1,0004364,
002094,4-2023,61.79,2023-04-21,ABA,USD,1,0020944,
000959,4-2023,60.97,2023-04-21,ABA,USD,1,0009592,
000094,4-2023,50,2023-04-21,ABA,USD,1,0000946,
000970,4-2023,260.96,2023-04-21,ACELEDA,USD,1,0009702,
000652,4-2023,65.25,2023-04-21,ABA,USD,1,0006521,
000648,4-2023,64.07,2023-04-22,Cash,USD,1,0006481,
002120,5-2023,74.4,2023-05-01,WING,USD,1,0021202,
000777,4-2023,205,2023-04-22,Cash,USD,1,0007771,"បង់មុនដកការប្រាក់ ហើយមេឪ្យដក់10$"
001040,4-2023,65.73,2023-04-22,ABA,USD,1,0010406,
000975,4-2023,154.79,2023-04-22,ABA,USD,1,0009752,
001045,4-2023,109.15,2023-04-22,ABA,USD,1,0010456,
002088,4-2023,41.33,2023-04-22,Cash,USD,1,0020883,
002092,4-2023,57.86,2023-04-22,Cash,USD,1,0020923,
000540,4-2023,30,2023-04-23,WING,USD,1,0005404,
002095,4-2023,38.23,2023-04-23,ABA,USD,1,0020953,
000969,4-2023,95.7,2023-04-23,ABA,USD,1,0009692,
000649,4-2023,74.4,2023-04-23,ACELEDA,USD,1,0006491,
000973,4-2023,50.63,2023-04-23,WING,USD,1,0009732,
002108,4-2023,74.67,2023-04-23,ACELEDA,USD,1,0021083,
000971,4-2023,144.46,2023-04-23,ABA,USD,1,0009712,
002077,4-2023,20,2023-04-23,WING,USD,1,0020773,
001041,4-2023,169.1,2023-04-24,ABA,USD,1,0010416,
000976,4-2023,51.74,2023-04-24,WING,USD,1,0009762,ខែក្រោយសរុប
002099,4-2023,71.3,2023-04-24,WING,USD,1,0020993,
000981,4-2023,121.33,2023-04-24,Cash,USD,1,0009812,
000613,4-2023,151.2,2023-04-24,Cash,USD,1,0006132,
000403,4-2023,51.67,2023-04-24,ABA,USD,1,0004035,
000754,4-2023,134.4,2023-04-25,ABA,USD,1,0007541,
000166,4-2023,80.85,2023-04-25,ABA,USD,1,0001667,
000980,4-2023,49.19,2023-04-25,ABA,USD,1,0009802,
000494,4-2023,61,2023-04-25,ACELEDA,USD,1,0004944,
002104,4-2023,81.63,2023-04-25,ABA,USD,1,0021043,
000952,4-2023,132.5,2023-04-25,Cash,USD,1,0009524,ដកកាប្រាក់ព្រោះបងមុនថ្ងៃ
000351,4-2023,69.23,2023-04-25,ABA,USD,1,0003514,
000466,4-2023,56.83,2023-04-25,ACELEDA,USD,1,0004665,
000643,4-2023,112,2023-04-25,ABA,USD,1,0006431,
001050,4-2023,73.1,2023-04-25,ABA,USD,1,0010506,
000479,4-2023,149.32,2023-04-25,ABA,USD,1,0004795,
000666,4-2023,101.5,2023-04-25,OTHER,USD,1,0006661,
000653,4-2023,38.65,2023-04-25,WING,USD,1,0006531,
000370,4-2023,56.83,2023-04-26,ABA,USD,1,0003704,
000983,4-2023,60.97,2023-04-29,ACELEDA,USD,1,0009832,
000476,4-2023,74,2023-04-26,ABA,USD,1,0004764,
002126,4-2023,60.97,2023-04-26,WING,USD,1,0021263,
000654,4-2023,71.3,2023-04-26,ABA,USD,1,0006541,
000988,4-2023,47.53,2023-04-26,WING,USD,1,0009882,
000512,4-2023,81.63,2023-04-26,"TRUE MONEY",USD,1,0005126,
000356,4-2023,37.2,2023-04-26,ABA,USD,1,0003564,
000415,4-2023,154,2023-04-26,ABA,USD,1,0004155,
000501,4-2023,54.77,2023-04-26,ABA,USD,1,0005016,
000656,4-2023,50,2023-04-26,WING,USD,1,0006561,
001018,4-2023,25,2023-04-26,ABA,USD,1,0010186,
000355,4-2023,87.83,2023-04-26,ABA,USD,1,0003554,
000982,4-2023,95,2023-04-27,Cash,USD,1,0009822,
000405,4-2023,100.23,2023-04-27,Cash,USD,1,0004055,
000511,4-2023,126.85,2023-04-27,Cash,USD,1,0005116,
000660,4-2023,55,2023-04-27,ABA,USD,1,0006601,
000404,4-2023,157,2023-04-27,ABA,USD,1,0004045,
000984,4-2023,100.23,2023-04-27,ABA,USD,1,0009842,
000507,4-2023,89.9,2023-04-27,ABA,USD,1,0005076,
000985,4-2023,144.5,2023-04-27,ABA,USD,1,0009852,
000783,4-2023,210,2023-04-27,Cash,USD,1,0007831,
002052,4-2023,49.6,2023-04-27,WING,USD,1,0020523,
000482,4-2023,63,2023-04-27,ABA,USD,1,0004825,
002107,4-2023,146.53,2023-04-27,ABA,USD,1,0021073,
000987,4-2023,213.97,2023-04-27,Cash,USD,1,0009872,
000618,4-2023,150,2023-04-27,Cash,USD,1,0006182,អត់គិតការប្រាក់
000483,4-2023,85.77,2023-04-28,WING,USD,1,0004835,
000662,4-2023,41.33,2023-04-28,WING,USD,1,0006621,
000989,4-2023,85.87,2023-04-28,ACELEDA,USD,1,0009892,
000447,4-2023,168.15,2023-04-28,ACELEDA,USD,1,0004475,
000484,4-2023,74.4,2023-04-28,WING,USD,1,0004845,
000663,4-2023,80,2023-04-28,ABA,USD,1,0006631,
000664,4-2023,73.37,2023-04-28,Cash,USD,1,0006641,
001043,4-2023,60.97,2023-04-28,Cash,USD,1,0010436,
000995,4-2023,144.46,2023-04-28,ABA,USD,1,0009952,
000504,4-2023,74.5,2023-04-28,Cash,USD,1,0005046,
002102,4-2023,148,2023-04-29,ABA,USD,1,0021023,
000485,4-2023,83.66,2023-04-29,ACELEDA,USD,1,0004855,
000667,4-2023,125.07,2023-04-29,ABA,USD,1,0006671,
000367,4-2023,73.37,2023-04-29,WING,USD,1,0003674,
000510,4-2023,84.48,2023-04-29,ABA,USD,1,0005106,
000366,4-2023,50.63,2023-04-29,ACELEDA,USD,1,0003664,
001000,4-2023,50.63,2023-04-29,ABA,USD,1,0010002,
000374,4-2023,63.03,2023-04-29,ABA,USD,1,0003744,
000364,4-2023,46.5,2023-04-29,ABA,USD,1,0003644,
000968,4-2023,68.15,2023-04-29,ABA,USD,1,0009682,
000369,4-2023,56.83,2023-04-29,ABA,USD,1,0003694,
002096,4-2023,63.8,2023-04-29,ABA,USD,1,0020963,
000490,4-2023,162.4,2023-04-30,Cash,USD,1,0004905,
000486,4-2023,72,2023-04-30,WING,USD,1,0004865,
000675,4-2023,159.36,2023-04-30,ABA,USD,1,0006751,
002118,4-2023,69.07,2023-04-30,Cash,USD,1,0021183,
002105,4-2023,25,2023-04-30,ABA,USD,1,0021053,"បង់ការប្រាក់សិន ខែ៥សរុប"
000540,4-2023,30,2023-04-30,WING,USD,1,0005405,
000404,4-2023,165,2023-04-30,ABA,USD,1,0004046,
000488,4-2023,51.67,2023-04-30,ABA,USD,1,0004885,
000505,4-2023,142.39,2023-04-30,Cash,USD,1,0005056,
000365,4-2023,45.47,2023-04-30,WING,USD,1,0003654,
000382,5-2023,106.43,2023-05-06,ABA,USD,1,0003824,
000997,5-2023,63.03,2023-05-01,ABA,USD,1,0009974,
000683,5-2023,60,2023-05-01,ABA,USD,1,0006831,
000407,5-2023,73.5,2023-05-01,ABA,USD,1,0004075,
000672,5-2023,68.48,2023-05-01,ABA,USD,1,0006721,
000376,5-2023,52.7,2023-05-01,ABA,USD,1,0003764,
002113,5-2023,63.46,2023-05-01,Cash,USD,1,0021133,
002091,5-2023,117.5,2023-05-01,WING,USD,1,0020913,
002094,5-2023,99.66,2023-05-01,Cash,USD,1,0020945,បង់មុនអត់គិតការប្រាក់
000473,5-2023,253.81,2023-05-01,Cash,USD,1,0004735,
000524,5-2023,109.53,2023-05-01,ABA,USD,1,0005246,
000457,5-2023,12.8,2023-05-01,ABA,USD,1,0004576,បង់ការប្រាក់សិន
000680,5-2023,95.07,2023-05-01,ABA,USD,1,0006801,
000185,5-2023,50,2023-05-01,Cash,USD,1,0001857,
000529,5-2023,100,2023-05-01,ABA,USD,1,0005296,
001044,5-2023,52.7,2023-05-01,ABA,USD,1,0010446,
000994,5-2023,51.67,2023-05-01,Cash,USD,1,0009942,
002127,5-2023,136.27,2023-05-01,Cash,USD,1,0021273,
000644,5-2023,86.88,2023-05-01,Cash,USD,1,0006442,
000381,5-2023,105.7,2023-05-02,ABA,USD,1,0003814,
000368,5-2023,67.17,2023-05-02,ABA,USD,1,0003684,
000673,5-2023,72.33,2023-05-02,ABA,USD,1,0006731,
